GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0023051	regulation of signaling	5.562053350565894e-13	5.562053350565894e-13	+1	IFNA9,SFRP5,HPX,SERPINE1,LEP,BMP3,SERPINF2,THBS1,FSTL3,PLA2G5,FBP1,NOG,HRG,FGF1,LBP,GDNF,PRL3C1,GPC1,RSPO1,LYPD6,DKKL1,FGF9,BMP2,BPIFB1,DKK4,SMPDL3B,BMP6,TNN,FGF21,AGR2,SFRP1,FAM20C,MYOC,ADAMTSL2,ANXA1,SLIT3,PTH,VWA2,VEGFC,FGB,CCL1,IGFBP4,FSTL4,OLFM4,BMP10,TNR,WNT9A,ENHO,FGF2,WFIKKN2,CCBE1,MAPT,INHBB,ARG1,CCN1,SERPINE2,BMP4,WNT11,BMP5,WNT5B,BTC,APP,WIF1,PDGFA,PKHD1,PDGFB,INHBA,VEGFB,GPC4,EDA,HBEGF,IL34,NGF,CCL11,CCL24,LOX,TULP3,BCHE,NENF,WNT5A,TIMP3,SMOC2,ANXA2,PDGFC
GO:0072359	circulatory system development	5.774950141939807e-13	5.774950141939807e-13	+1	SERPINE1,LEP,APOH,SERPINF2,CELA1,THBS1,HAMP,NOG,PLG,HRG,FGF1,OLFM1,FGF9,BMP2,MFGE8,TNN,ANXA1,SLIT3,VEGFC,MMP13,ADAMTS1,SRPX2,BMP10,FGF2,CCBE1,CCN1,BMP4,WNT11,BMP5,COMP,APOB,HSPG2,PGF,PDGFB,VEGFB,COL15A1,HBEGF,CCL11,COL4A2,CCL24,LOX,ANGPTL3,WNT5A,SMOC2,ANXA2,FBLN5,ENPP2
GO:0050896	response to stimulus	5.945234588945518e-13	5.945234588945518e-13	+1	IFNA9,SFRP5,SERPINA1D,SAA4,HPX,SERPINE1,LEP,APOH,BMP3,MUP20,TIMP4,AMBP,SAA3,SERPINF2,CELA1,GALP,THBS1,FSTL3,HAMP,ADAMTS5,PLA2G5,FBP1,HMCN2,PRELP,LCN8,HABP2,NOG,MUC5B,IL17RE,PLG,DEFA5,HRG,FGF1,ALB,KNG1,LBP,JCHAIN,GDNF,LYPD8,CPN1,PRL3C1,METRN,BPIFA1,GPC1,OLFM1,RSPO1,LYPD6,DKKL1,WFDC9,MUC5AC,ITLN1,SEMA3F,CCK,FGF9,VWCE,SFTPA1,BMP2,CXCL1,CRYAB,GP2,BPIFB1,DKK4,OTOL1,SMPDL3B,PIGR,BMP6,TNN,FGF21,REG3G,AGR2,SECTM1B,SFRP1,FAM20C,MYOC,ADAMTSL2,IL17D,ANXA1,SLIT1,SLIT3,STC2,REG1,PTH,MMP24,VWA2,VEGFC,FGB,MMP13,CCL1,TG,KNG2,IGFBP4,FSTL4,OLFM4,WFDC13,BMP10,TNR,FGF5,AZGP1,LTBP4,WNT9A,ENHO,FGF2,WFIKKN2,SEMA3G,CCBE1,MAPT,INHBB,ARG1,LGALS1,EPHB6,CCN1,SERPINE2,BMP4,WNT11,BMP5,KLKB1,WNT5B,BTC,LAMA3,APP,CFI,WIF1,COMP,APOB,F5,LAMA5,PGF,PDGFA,CXCL14,PKHD1,PDGFB,INHBA,VEGFB,MATN2,GPC4,OLFML2A,ENDOD1,MASP1,ENDOU,EDA,HBEGF,IL34,NGF,CCL11,C1QTNF9,COL4A2,CCL24,LOX,TULP3,GSN,BCHE,ANGPTL3,NENF,WNT5A,SOD3,NTN1,ENPP3,LTBP3,TIMP3,SMOC2,ADGRE5,ANXA2,PDGFC,FBLN5,SPARCL1,LAMB2,CCDC80,ENPP2,FUCA2,BAG6
GO:0030155	regulation of cell adhesion	7.91646813008339e-13	7.91646813008339e-13	+1	SERPINE1,LEP,THBS1,FSTL3,PLG,HRG,KNG1,BMP2,SPOCK1,BMP6,TNN,AGR2,MYOC,SPACA7,ANXA1,FGB,EGFLAM,KNG2,OLFM4,TNR,ARG1,LGALS1,EPHB6,CCN1,SERPINE2,BMP4,LAMA3,LAMA5,PKHD1,PDGFB,CDSN,GSN,WNT5A,SMOC2,FBLN2,LAMB2,CCDC80,ENPP2
GO:0051216	cartilage development	1.0249486237173676e-12	1.0249486237173676e-12	+1	LEP,BMP3,NOG,FGF9,BMP2,BMP6,PTH,MGP,MMP13,BMP10,WNT9A,FGF2,CCN1,BMP4,BMP5,WNT5B,MATN3,COMP,WNT5A,BGN,LTBP3
GO:0030195	negative regulation of blood coagulation	1.0577050854836755e-12	1.0577050854836755e-12	+1	SERPINE1,APOH,SERPINF2,THBS1,PLG,KNG1,FGB,KNG2,SERPINE2,KLKB1,PDGFA,PDGFB,ANXA2
GO:0001525	angiogenesis	1.4558407098188423e-12	1.4558407098188423e-12	+1	SERPINE1,LEP,APOH,CELA1,THBS1,PLG,HRG,FGF1,FGF9,MFGE8,TNN,ANXA1,VEGFC,ADAMTS1,SRPX2,FGF2,CCBE1,CCN1,BMP4,PGF,VEGFB,COL15A1,HBEGF,CCL11,COL4A2,CCL24,ANGPTL3,WNT5A,SMOC2,ANXA2,FBLN5,ENPP2
GO:0010646	regulation of cell communication	1.4698468446480968e-12	1.4698468446480968e-12	+1	IFNA9,SFRP5,HPX,SERPINE1,LEP,BMP3,SERPINF2,THBS1,FSTL3,PLA2G5,FBP1,NOG,HRG,FGF1,LBP,GDNF,PRL3C1,GPC1,RSPO1,LYPD6,DKKL1,FGF9,BMP2,BPIFB1,DKK4,SMPDL3B,BMP6,TNN,FGF21,AGR2,SFRP1,FAM20C,MYOC,ADAMTSL2,ANXA1,SLIT3,PTH,VWA2,VEGFC,FGB,CCL1,IGFBP4,FSTL4,OLFM4,BMP10,TNR,WNT9A,ENHO,FGF2,WFIKKN2,CCBE1,MAPT,INHBB,ARG1,CCN1,SERPINE2,BMP4,WNT11,BMP5,WNT5B,BTC,APP,WIF1,PDGFA,PKHD1,PDGFB,INHBA,VEGFB,GPC4,EDA,HBEGF,IL34,NGF,CCL11,CCL24,LOX,TULP3,BCHE,NENF,WNT5A,TIMP3,SMOC2
GO:0051174	regulation of phosphorus metabolic process	1.8097457868988207e-12	1.8097457868988207e-12	+1	IFNA9,HPX,LEP,BMP3,THBS1,FBP1,NOG,TEX101,HRG,FGF1,GDNF,RSPO1,ITLN1,CCK,FGF9,BMP2,BMP6,FGF21,SFRP1,FAM20C,REG1,PTH,VEGFC,CEMIP,SRPX2,BMP10,FGF5,FGF2,MAPT,INHBB,EPHB6,CCN1,BMP4,WNT11,BMP5,BTC,APP,PGF,PDGFA,PDGFB,INHBA,VEGFB,HBEGF,IL34,NGF,C1QTNF9,LOX,WNT5A,ANXA2,PDGFC,ENPP2
GO:0048589	developmental growth	1.8950064797786394e-12	1.8950064797786394e-12	+1	APOA5,LEP,CELA1,HAMP,NOG,PLG,FGF1,OLFM1,SEMA3F,FGF9,TNN,AGR2,SFRP1,ANXA1,SLIT1,SLIT3,STC2,REG1,MMP13,FSTL4,BMP10,TNR,AZGP1,FGF2,SEMA3G,MAPT,BMP4,WNT11,APP,COMP,HBEGF,NGF,CCL11,WNT5A,NTN1,FBLN5,LAMB2
GO:0050819	negative regulation of coagulation	1.912982055660167e-12	1.912982055660167e-12	+1	SERPINE1,APOH,SERPINF2,THBS1,PLG,KNG1,FGB,KNG2,SERPINE2,KLKB1,PDGFA,PDGFB,ANXA2
GO:0032102	negative regulation of response to external stimulus	2.009270214881656e-12	2.009270214881656e-12	+1	SERPINE1,LEP,APOH,SERPINF2,THBS1,HAMP,PLG,HRG,KNG1,SEMA3F,CCK,SMPDL3B,SLIT1,FGB,KNG2,TNR,FGF2,SEMA3G,ARG1,SERPINE2,KLKB1,PDGFA,PDGFB,NENF,WNT5A,ENPP3,ANXA2
GO:0001932	regulation of protein phosphorylation	2.3493557463227823e-12	2.3493557463227823e-12	+1	IFNA9,HPX,LEP,BMP3,THBS1,NOG,TEX101,HRG,FGF1,GDNF,RSPO1,ITLN1,CCK,FGF9,BMP2,BMP6,FGF21,SFRP1,REG1,VEGFC,CEMIP,BMP10,FGF5,FGF2,INHBB,CCN1,BMP4,WNT11,BMP5,BTC,APP,PGF,PDGFA,PDGFB,INHBA,VEGFB,HBEGF,IL34,NGF,C1QTNF9,LOX,WNT5A,ANXA2,PDGFC,ENPP2
GO:0048519	negative regulation of biological process	3.7192565845284325e-12	3.7192565845284325e-12	+1	SFRP5,SERPINA1D,SERPINE1,LEP,APOH,TIMP4,AMBP,SERPINF2,CELA1,THBS1,SERPINA9,FSTL3,HAMP,ADAMTS5,FBP1,PZP,NOG,TEX101,SERPINA1F,PLG,HRG,ALB,KNG1,LBP,GDNF,PRL3C1,BPIFA1,GPC1,OLFM1,DKKL1,WFDC9,SEMA3F,ITIH1,CCK,FGF9,BMP2,CRYAB,BPIFB1,SPOCK1,DKK4,SMPDL3B,BMP6,TNN,FGF21,R3HDML,CHAD,REG3G,AGR2,SFRP1,MYOC,ADAMTSL2,SPACA7,IL17D,ANXA1,SLIT1,SLIT3,STC2,REG1,PTH,VEGFC,FGB,FETUB,KNG2,ADAMTS1,MUG1,FSTL4,OLFM4,CEMIP,WFDC13,BMP10,TNR,WNT9A,FGF2,WFIKKN2,SEMA3G,MAPT,INHBB,ARG1,LGALS1,CCN1,ITIH5,SERPINE2,BMP4,WNT11,BMP5,KLKB1,WNT5B,BTC,APP,WIF1,COMP,ITIH2,PDGFA,CXCL14,PKHD1,PDGFB,INHBA,VEGFB,MASP1,HBEGF,NGF,CCL11,COL4A2,CDSN,TULP3,GSN,BCHE,NENF,WNT5A,NTN1,ENPP3,LTBP3,TIMP3
GO:0006950	response to stress	4.589478009427544e-12	4.589478009427544e-12	+1	IFNA9,SAA4,HPX,SERPINE1,LEP,APOH,AMBP,SAA3,SERPINF2,CELA1,GALP,THBS1,HAMP,ADAMTS5,PRELP,HABP2,NOG,MUC5B,IL17RE,PLG,DEFA5,HRG,FGF1,ALB,KNG1,LBP,JCHAIN,GDNF,LYPD8,BPIFA1,WFDC9,CCK,SFTPA1,BMP2,CXCL1,CRYAB,GP2,BPIFB1,SMPDL3B,BMP6,REG3G,AGR2,SFRP1,IL17D,ANXA1,STC2,REG1,VEGFC,FGB,CCL1,KNG2,IGFBP4,WFDC13,BMP10,TNR,FGF2,MAPT,INHBB,ARG1,LGALS1,EPHB6,CCN1,SERPINE2,BMP4,KLKB1,WNT5B,APP,CFI,COMP,F5,PGF,PDGFA,CXCL14,PDGFB,VEGFB,MATN2,ENDOD1,MASP1,HBEGF,IL34,CCL11,CCL24,LOX,GSN,WNT5A,SOD3,ENPP3,SMOC2,ANXA2,FBLN5,LAMB2
GO:0040007	growth	4.829611864539328e-12	4.829611864539328e-12	+1	APOA5,LEP,CELA1,HAMP,FBP1,NOG,PLG,HRG,FGF1,OLFM1,SEMA3F,FGF9,CRYAB,TNN,AGR2,SFRP1,ANXA1,SLIT1,SLIT3,STC2,REG1,MMP13,IGFBP4,FSTL4,BMP10,TNR,AZGP1,FGF2,SEMA3G,MAPT,SERPINE2,BMP4,WNT11,APP,COMP,INHBA,HBEGF,NGF,CCL11,WNT5A,NTN1,FBLN5,LAMB2
GO:0030193	regulation of blood coagulation	5.19884739389538e-12	5.19884739389538e-12	+1	SERPINE1,APOH,SERPINF2,THBS1,PLG,HRG,KNG1,FGB,KNG2,SERPINE2,KLKB1,PDGFA,PDGFB,ANXA2
GO:1903035	negative regulation of response to wounding	7.163180177848361e-12	7.163180177848361e-12	+1	SERPINE1,APOH,SERPINF2,THBS1,PLG,KNG1,FGB,KNG2,TNR,FGF2,SERPINE2,KLKB1,PDGFA,PDGFB,ANXA2
GO:0019220	regulation of phosphate metabolic process	7.692444011694974e-12	7.692444011694974e-12	+1	IFNA9,HPX,LEP,BMP3,THBS1,FBP1,NOG,TEX101,HRG,FGF1,GDNF,RSPO1,ITLN1,CCK,FGF9,BMP2,BMP6,FGF21,SFRP1,REG1,PTH,VEGFC,CEMIP,SRPX2,BMP10,FGF5,FGF2,MAPT,INHBB,EPHB6,CCN1,BMP4,WNT11,BMP5,BTC,APP,PGF,PDGFA,PDGFB,INHBA,VEGFB,HBEGF,IL34,NGF,C1QTNF9,LOX,WNT5A,ANXA2,PDGFC,ENPP2
GO:0061045	negative regulation of wound healing	8.016394764038224e-12	8.016394764038224e-12	+1	SERPINE1,APOH,SERPINF2,THBS1,PLG,KNG1,FGB,KNG2,FGF2,SERPINE2,KLKB1,PDGFA,PDGFB,ANXA2
GO:0043086	negative regulation of catalytic activity	8.666689667060637e-12	8.666689667060637e-12	+1	SERPINA1D,SERPINE1,TIMP4,AMBP,SERPINF2,THBS1,SERPINA9,WAP,PZP,SERPINA1F,HRG,KNG1,WFDC9,ITIH1,BMP2,CRYAB,SPOCK1,R3HDML,SFRP1,ANXA1,FETUB,KNG2,MUG1,WFDC13,WNT9A,WFIKKN2,MAPT,ITIH5,SERPINE2,BMP4,APP,ITIH2
GO:0045595	regulation of cell differentiation	8.712746995005916e-12	8.712746995005916e-12	+1	SERPINE1,LEP,MUP20,SERPINF2,CELA1,FSTL3,HAMP,NOG,GDNF,METRN,GPC1,OLFM1,DKKL1,SEMA3F,FGF9,BMP2,BMP6,TNN,REG3G,SFRP1,FAM20C,MYOC,ANXA1,SLIT1,SMOC1,PTH,VEGFC,FSTL4,OLFM4,BMP10,TNR,WNT9A,FGF2,SEMA3G,MAPT,CCN1,SERPINE2,BMP4,WNT5B,BTC,APP,WIF1,APOB,CXCL14,PDGFB,INHBA,IL34,NGF,CCL11,LOX,WNT5A,NTN1,LTBP3,ANXA2,LAMB2,ENPP2
GO:0030154	cell differentiation	9.073468416679279e-12	9.073468416679279e-12	+1	IFNA9,SFRP5,CRTAC1,SERPINE1,LEP,BMP3,MUP20,SERPINF2,CELA1,FSTL3,HAMP,ADAMTS5,NOG,PLG,SPATA20,FGF1,GDNF,METRN,GPC1,OLFM1,DKKL1,SEMA3F,CCK,FGF9,BMP2,SPOCK1,BMP6,TNN,FGF21,REG3G,AGR2,SFRP1,FAM20C,MYOC,ANXA1,SLIT1,SLIT3,SMOC1,REG1,PTH,MMP24,VEGFC,MGP,ADAMTS1,FSTL4,OLFM4,BMP10,TNR,FGF5,WNT9A,FGF2,WFIKKN2,SEMA3G,MAPT,INHBB,LGALS1,EPHB6,CCN1,SERPINE2,BMP4,WNT11,BMP5,WNT5B,BTC,LAMA3,APP,WIF1,COMP,APOB,LAMA5,PGF,CXCL14,PKHD1,SPATA6,PDGFB,INHBA,KIRREL3,VEGFB,MATN2,COL15A1,EDA,IL34,NGF,LAMB3,CCL11,COL4A2,LOX,CDSN,TULP3,BCHE,NTN4,WNT5A,NTN1,ADAMTSL4,LTBP3,ANXA2,LAMB2,ENPP2,BAG6,BGLAP2
GO:0061448	connective tissue development	9.79675734885606e-12	9.79675734885606e-12	+1	LEP,BMP3,NOG,FGF9,BMP2,BMP6,PTH,MGP,MMP13,BMP10,WNT9A,FGF2,CCN1,BMP4,BMP5,WNT5B,MATN3,COMP,PDGFB,LOX,WNT5A,BGN,LTBP3
GO:0050818	regulation of coagulation	9.901487118609937e-12	9.901487118609937e-12	+1	SERPINE1,APOH,SERPINF2,THBS1,PLG,HRG,KNG1,FGB,KNG2,SERPINE2,KLKB1,PDGFA,PDGFB,ANXA2
GO:0048869	cellular developmental process	1.4262458386913067e-11	1.4262458386913067e-11	+1	IFNA9,SFRP5,CRTAC1,SERPINE1,LEP,BMP3,MUP20,SERPINF2,CELA1,FSTL3,HAMP,ADAMTS5,NOG,PLG,SPATA20,FGF1,GDNF,METRN,GPC1,OLFM1,DKKL1,SEMA3F,CCK,FGF9,BMP2,SPOCK1,BMP6,TNN,FGF21,REG3G,AGR2,SFRP1,FAM20C,MYOC,ANXA1,SLIT1,SLIT3,SMOC1,REG1,PTH,MMP24,VEGFC,MGP,ADAMTS1,FSTL4,OLFM4,BMP10,TNR,FGF5,WNT9A,FGF2,WFIKKN2,SEMA3G,MAPT,INHBB,LGALS1,EPHB6,CCN1,SERPINE2,BMP4,WNT11,BMP5,WNT5B,BTC,LAMA3,APP,WIF1,COMP,APOB,LAMA5,PGF,CXCL14,PKHD1,SPATA6,PDGFB,INHBA,KIRREL3,VEGFB,MATN2,COL15A1,EDA,IL34,NGF,LAMB3,CCL11,COL4A2,LOX,CDSN,TULP3,BCHE,NTN4,WNT5A,NTN1,ADAMTSL4,LTBP3,ANXA2,LAMB2,ENPP2,BAG6,BGLAP2
GO:0060326	cell chemotaxis	1.522677110995361e-11	1.522677110995361e-11	+1	SERPINE1,SAA3,THBS1,HRG,FGF1,LBP,CXCL1,ANXA1,VEGFC,CCL1,FGF2,APP,PGF,CXCL14,PDGFB,VEGFB,HBEGF,IL34,CCL11,CCL24,LOX,WNT5A,SMOC2,ENPP2
GO:0031401	positive regulation of protein modification process	2.1169135702066496e-11	2.1169135702066496e-11	+1	IFNA9,HPX,LEP,BMP3,THBS1,HAMP,TEX101,FGF1,GDNF,RSPO1,ITLN1,CCK,FGF9,BMP2,BMP6,FGF21,REG1,VEGFC,CEMIP,BMP10,FGF5,FGF2,INHBB,CCN1,BMP4,WNT11,BMP5,BTC,APP,PGF,PDGFA,PDGFB,INHBA,VEGFB,HBEGF,IL34,NGF,C1QTNF9,WNT5A,ANXA2,PDGFC,ENPP2
GO:0009967	positive regulation of signal transduction	3.3748977196522905e-11	3.3748977196522905e-11	+1	HPX,LEP,BMP3,SERPINF2,THBS1,PLA2G5,FGF1,LBP,PRL3C1,RSPO1,LYPD6,FGF9,BMP2,BMP6,FGF21,AGR2,SFRP1,MYOC,PTH,FGB,CCL1,IGFBP4,BMP10,WNT9A,ENHO,FGF2,CCBE1,INHBB,CCN1,BMP4,WNT11,BMP5,WNT5B,BTC,APP,PDGFA,PDGFB,INHBA,VEGFB,EDA,HBEGF,IL34,NGF,CCL11,CCL24,NENF,WNT5A,TIMP3,SMOC2,PDGFC,LAMB2
GO:0006952	defense response	4.1886308069570773e-11	4.1886308069570773e-11	+1	IFNA9,SAA4,HPX,SERPINE1,LEP,SAA3,SERPINF2,CELA1,GALP,THBS1,HAMP,ADAMTS5,MUC5B,IL17RE,DEFA5,HRG,KNG1,LBP,JCHAIN,LYPD8,BPIFA1,WFDC9,CCK,BMP2,CXCL1,GP2,BPIFB1,SMPDL3B,BMP6,REG3G,IL17D,ANXA1,REG1,FGB,CCL1,KNG2,IGFBP4,WFDC13,ARG1,LGALS1,EPHB6,KLKB1,APP,CFI,CXCL14,ENDOD1,MASP1,IL34,CCL11,CCL24,GSN,WNT5A,ENPP3
GO:0090287	regulation of cellular response to growth factor stimulus	4.5203878545515086e-11	4.5203878545515086e-11	+1	SFRP5,THBS1,FSTL3,NOG,HRG,FGF1,GPC1,FGF9,BMP2,SFRP1,FAM20C,ADAMTSL2,VEGFC,FGF2,WFIKKN2,CCBE1,CCN1,BMP4,VEGFB,NGF,LOX,WNT5A,SMOC2
GO:0050790	regulation of catalytic activity	6.017128775316817e-11	6.017128775316817e-11	+1	APOA5,SERPINA1D,SERPINE1,LEP,APOH,TIMP4,AMBP,SERPINF2,THBS1,SERPINA9,WAP,PLA2G5,PZP,SERPINA1F,HRG,FGF1,KNG1,GDNF,WFDC9,ITIH1,CCK,BMP2,CRYAB,SPOCK1,R3HDML,SFRP1,ANXA1,PTH,VEGFC,CCL1,FETUB,KNG2,MUG1,CEMIP,WFDC13,WNT9A,FGF2,WFIKKN2,MAPT,EPHB6,CCN1,ITIH5,SERPINE2,BMP4,WNT11,BTC,APP,ITIH2,PDGFA,PDGFB,HBEGF,IL34,NGF,CCL11,C1QTNF9,CCL24,GSN,ANGPTL3,WNT5A,TIMP3,ANXA2,PDGFC
GO:0050679	positive regulation of epithelial cell proliferation	6.447989108957592e-11	6.447989108957592e-11	+1	NOG,FGF1,FGF9,BMP2,BMP6,REG3G,SFRP1,REG1,VEGFC,FGF2,ARG1,BMP4,BMP5,PGF,PKHD1,PDGFB,VEGFB,CCL11,CCL24,WNT5A
GO:0051093	negative regulation of developmental process	9.094822450944882e-11	9.094822450944882e-11	+1	SFRP5,SERPINE1,LEP,APOH,THBS1,FSTL3,NOG,PLG,HRG,SEMA3F,FGF9,BMP2,DKK4,TNN,CHAD,REG3G,SFRP1,IL17D,ANXA1,SLIT1,STC2,PTH,VEGFC,ADAMTS1,FSTL4,TNR,WNT9A,SEMA3G,MAPT,BMP4,WNT11,APP,CXCL14,PDGFB,INHBA,CCL11,COL4A2,WNT5A,NTN1,LTBP3,FBLN5
GO:0045765	regulation of angiogenesis	1.2162805872820377e-10	1.2162805872820377e-10	+1	SERPINE1,LEP,APOH,CELA1,THBS1,PLG,HRG,FGF1,TNN,VEGFC,ADAMTS1,FGF2,CCBE1,PGF,VEGFB,CCL11,COL4A2,CCL24,ANGPTL3,WNT5A,SMOC2,FBLN5,ENPP2
GO:0040008	regulation of growth	1.2933583794625203e-10	1.2933583794625203e-10	+1	LEP,HAMP,FBP1,NOG,HRG,OLFM1,SEMA3F,FGF9,CRYAB,AGR2,SFRP1,SLIT1,SLIT3,STC2,REG1,IGFBP4,FSTL4,BMP10,TNR,AZGP1,FGF2,SEMA3G,MAPT,SERPINE2,BMP4,WNT11,APP,INHBA,HBEGF,NGF,WNT5A,NTN1,FBLN5
GO:0019730	antimicrobial humoral response	1.5503686076730916e-10	1.5503686076730916e-10	+1	GALP,HAMP,HRG,KNG1,JCHAIN,BPIFA1,WFDC9,CXCL1,REG3G,REG1,FGB,CCL1,KNG2,WFDC13,APP,CXCL14
GO:1901342	regulation of vasculature development	1.5980841683492758e-10	1.5980841683492758e-10	+1	SERPINE1,LEP,APOH,CELA1,THBS1,PLG,HRG,FGF1,TNN,VEGFC,ADAMTS1,FGF2,CCBE1,PGF,VEGFB,CCL11,COL4A2,CCL24,ANGPTL3,WNT5A,SMOC2,FBLN5,ENPP2
GO:0048518	positive regulation of biological process	1.8715252714280538e-10	1.8715252714280538e-10	+1	IFNA9,APOA5,HPX,SERPINE1,LEP,APOH,BMP3,MUP20,SERPINF2,CELA1,THBS1,FSTL3,HAMP,PLA2G5,NOG,TEX101,PLG,HRG,FGF1,ALB,LBP,JCHAIN,GDNF,PRL3C1,METRN,GPC1,OLFM1,RSPO1,LYPD6,DKKL1,ITLN1,SEMA3F,CCK,FGF9,SFTPA1,BMP2,CXCL1,HTRA4,MFGE8,BMP6,TNN,FGF21,REG3G,AGR2,SFRP1,FAM20C,MYOC,IL17D,ANXA1,REG1,PTH,VEGFC,FGB,EGFLAM,MMP13,CCL1,MMP7,ADAMTS1,IGFBP4,OLFM4,CEMIP,SRPX2,BMP10,TNR,FGF5,WNT9A,ENHO,FGF2,SEMA3G,CCBE1,MAPT,INHBB,ARG1,LGALS1,EPHB6,CCN1,SERPINE2,BMP4,WNT11,BMP5,KLKB1,WNT5B,BTC,APP,CFI,WIF1,COMP,APOB,PGF,PDGFA,CXCL14,PKHD1,PDGFB,INHBA,VEGFB,MASP1,EDA,HBEGF,IL34,PLTP,NGF,CCL11,C1QTNF9,CCL24,GSN,ANGPTL3,NENF,WNT5A,NTN1,ENPP3,ADAMTSL4,LTBP3,TIMP3,SMOC2,FBLN2,ANXA2,PDGFC,FBLN5,LAMB2,CCDC80,ENPP2,BAG6,BGLAP2
GO:0001503	ossification	2.083907664719106e-10	2.083907664719106e-10	+1	LEP,BMP3,FSTL3,NOG,FGF9,BMP2,BMP6,TNN,SFRP1,FAM20C,MYOC,SMOC1,PTH,VEGFC,MGP,MMP13,FGF2,CCN1,BMP4,WNT11,BMP5,COMP,LOX,WNT5A,LTBP3,BGLAP2
GO:0065009	regulation of molecular function	2.3170828847148854e-10	2.3170828847148854e-10	+1	SFRP5,CRTAC1,APOA5,SERPINA1D,SERPINE1,LEP,APOH,TIMP4,AMBP,SERPINF2,THBS1,SERPINA9,WAP,HAMP,PLA2G5,PZP,NOG,SERPINA1F,HRG,FGF1,KNG1,GDNF,LYPD6,DKKL1,WFDC9,ITIH1,CCK,BMP2,CRYAB,SPOCK1,DKK4,R3HDML,SFRP1,ANXA1,PTH,VEGFC,CCL1,FETUB,KNG2,MUG1,CEMIP,WFDC13,WNT9A,FGF2,WFIKKN2,MAPT,EPHB6,CCN1,ITIH5,SERPINE2,BMP4,WNT11,BTC,APP,ITIH2,PDGFA,PKHD1,PDGFB,EDA,HBEGF,IL34,NGF,CCL11,C1QTNF9,CCL24,LOX,GSN,ANGPTL3,WNT5A,TIMP3,ANXA2,PDGFC
GO:0050678	regulation of epithelial cell proliferation	3.2677878730999926e-10	3.2677878730999926e-10	+1	LEP,APOH,THBS1,NOG,FGF1,PRL3C1,FGF9,BMP2,BMP6,REG3G,SFRP1,REG1,VEGFC,FGF2,ARG1,BMP4,BMP5,LAMA5,PGF,PKHD1,PDGFB,VEGFB,CCL11,CCL24,WNT5A
GO:0030162	regulation of proteolysis	4.181986838219272e-10	4.181986838219272e-10	+1	SERPINA1D,SERPINE1,TIMP4,AMBP,SERPINF2,THBS1,SERPINA9,WAP,PZP,SERPINA1F,HRG,KNG1,WFDC9,ITIH1,CCK,CRYAB,SPOCK1,R3HDML,FETUB,KNG2,MUG1,WFDC13,WNT9A,WFIKKN2,CCBE1,CCN1,ITIH5,SERPINE2,APP,ITIH2,NGF,GSN,TIMP3,ANXA2,BAG6
GO:0007165	signal transduction	5.151864776495257e-10	5.151864776495257e-10	+1	IFNA9,SFRP5,HPX,SERPINE1,LEP,BMP3,TIMP4,SAA3,SERPINF2,CELA1,GALP,THBS1,FSTL3,HAMP,PLA2G5,FBP1,NOG,IL17RE,HRG,FGF1,LBP,GDNF,PRL3C1,METRN,GPC1,OLFM1,RSPO1,LYPD6,DKKL1,MUC5AC,SEMA3F,CCK,FGF9,BMP2,CXCL1,CRYAB,BPIFB1,DKK4,OTOL1,SMPDL3B,PIGR,BMP6,TNN,FGF21,REG3G,AGR2,SECTM1B,SFRP1,FAM20C,MYOC,ADAMTSL2,IL17D,ANXA1,SLIT3,STC2,REG1,PTH,VWA2,VEGFC,FGB,CCL1,TG,IGFBP4,FSTL4,OLFM4,BMP10,FGF5,LTBP4,WNT9A,ENHO,FGF2,WFIKKN2,SEMA3G,CCBE1,MAPT,INHBB,ARG1,EPHB6,CCN1,SERPINE2,BMP4,WNT11,BMP5,WNT5B,BTC,LAMA3,APP,WIF1,COMP,LAMA5,PGF,PDGFA,CXCL14,PKHD1,PDGFB,INHBA,VEGFB,GPC4,OLFML2A,MASP1,EDA,HBEGF,IL34,NGF,CCL11,C1QTNF9,COL4A2,CCL24,LOX,TULP3,GSN,ANGPTL3,NENF,WNT5A,NTN1,LTBP3,TIMP3,SMOC2,ADGRE5,PDGFC,SPARCL1,LAMB2
GO:0023056	positive regulation of signaling	6.215974307576412e-10	6.215974307576412e-10	+1	HPX,LEP,BMP3,SERPINF2,THBS1,PLA2G5,NOG,FGF1,LBP,PRL3C1,RSPO1,LYPD6,FGF9,BMP2,BMP6,FGF21,AGR2,SFRP1,MYOC,PTH,FGB,CCL1,IGFBP4,BMP10,TNR,WNT9A,ENHO,FGF2,CCBE1,INHBB,CCN1,SERPINE2,BMP4,WNT11,BMP5,WNT5B,BTC,APP,PDGFA,PDGFB,INHBA,VEGFB,EDA,HBEGF,IL34,NGF,CCL11,CCL24,NENF,WNT5A,TIMP3,SMOC2,ANXA2,PDGFC,LAMB2,BGLAP2
