"EnrichmentMap::Colouring (mat_d_en)","EnrichmentMap::ES (mat_d_en)","EnrichmentMap::fdr_qvalue (mat_d_en)","EnrichmentMap::fwer_qvalue (mat_d_en)","EnrichmentMap::Genes","EnrichmentMap::GS_DESCR","EnrichmentMap::gs_size","EnrichmentMap::GS_Type","EnrichmentMap::Name","EnrichmentMap::NES (mat_d_en)","EnrichmentMap::pvalue (mat_d_en)","MCODE::Clusters (1)","MCODE::Node Status (1)","MCODE::Score (1)","name","selected","shared name"
"0.9595309304897787",,"0.040469069510221334",,"NPNT|SDCBP|FURIN|HSP90AB1","positive regulation of transforming growth factor beta receptor signaling pathway","4","ENR","GO:0030511","1.0","0.040469069510221334","Cluster 4","Clustered","44.82051282051282","GO:0030511","false","GO:0030511"
"0.969063554429766",,"0.030936445570233975",,"SDC4|PTN|NOG|TNC|EDN3|POSTN|THBS4|TGFB2|CHL1|FSTL4|LAMA5|ACHE|NRTN|ARTN|SERPINI1|AGT|SEZ6|EDN1|HSP90AB1|NPY","plasma membrane bounded cell projection organization","20","ENR","GO:0120036","1.0","0.030936445570233975","Cluster 2","Clustered","60.196663740122915","GO:0120036","false","GO:0120036"
"0.9956247474958985",,"0.004375252504101532",,"PTN|NBL1|WNT5A|NOG|EDN3|POSTN|THBS4|TGFB2|CHL1|FSTL4|LAMA5|ACHE|ARTN|EDN1|HSP90AB1","plasma membrane bounded cell projection morphogenesis","15","ENR","GO:0120039","1.0","0.004375252504101532","Cluster 2","Clustered","62.38874490929285","GO:0120039","false","GO:0120039"
"0.9999773206998468",,"2.2679300153172564E-5",,"SPARC|PTN|WNT5A|EMILIN1|TNFRSF11B|CALR|NOG|EMC10|GREM1|POSTN|HSPB6|TAFA5|THBS4|CPE|TGFB2|FSTL4|IGF2|ACHE|SMOC2|AGT|EDN1|HYAL1","regulation of anatomical structure morphogenesis","22","ENR","GO:0022603","1.0","2.2679300153172564E-5","Cluster 2","Clustered","63.4448160535117","GO:0022603","false","GO:0022603"
"0.9998113542176569",,"1.8864578234315172E-4",,"NPNT|LAMA5|WNT5A|NOG|TNC|GREM1|ANGPT1|AGT|EDN1|RSPO3","morphogenesis of a branching epithelium","10","ENR","GO:0061138","1.0","1.8864578234315172E-4","Cluster 1","Clustered","74.7959595959596","GO:0061138","false","GO:0061138"
"0.9988200394530996",,"0.0011799605469003877",,"LAMA5|SOSTDC1|TNFRSF19|WNT5A|DNASE1L2|GAL|TGFB2","skin epidermis development","7","ENR","GO:0098773","1.0","0.0011799605469003877","Cluster 6","Clustered","27.586554621848737","GO:0098773","false","GO:0098773"
"0.9959444027070761",,"0.004055597292923972",,"DKK3|SOSTDC1|DKK2|CCN4|WNT5A|NOG|ZBED3|GREM1|NOTUM|EDN1|RSPO3|CPE","Wnt signaling pathway","12","ENR","GO:0016055","1.0","0.004055597292923972","Cluster 5","Clustered","38.39529411764706","GO:0016055","false","GO:0016055"
"0.9752582412189041",,"0.024741758781095816",,"NPNT|LAMA5|NOG|GREM1|AGT","nephron morphogenesis","5","ENR","GO:0072028","1.0","0.024741758781095816","Cluster 1","Clustered","75.81055900621118","GO:0072028","false","GO:0072028"
"0.9987566480925761",,"0.0012433519074238572",,"SNCA|WNT5A|SDCBP|GREM1|PCSK9|ANGPT1|CD63|TRF|APOC1|VTN","regulation of endocytosis","10","ENR","GO:0030100","1.0","0.0012433519074238572","Cluster 4","Clustered","46.46098003629764","GO:0030100","false","GO:0030100"
"0.9834631746185438",,"0.01653682538145622",,"EMILIN1|NOG|GREM1|TGFB2","regulation of pathway-restricted SMAD protein phosphorylation","4","ENR","GO:0060393","1.0","0.01653682538145622","Cluster 1","Clustered","74.63095238095238","GO:0060393","false","GO:0060393"
"0.9991473033072613",,"8.526966927386881E-4",,"EMILIN1|NOG|GREM1","negative regulation of pathway-restricted SMAD protein phosphorylation","3","ENR","GO:0060394","1.0","8.526966927386881E-4","Cluster 1","Clustered","70.6570297029703","GO:0060394","false","GO:0060394"
"0.9703211721911312",,"0.02967882780886872",,"YBX1|HDGF|SCG2|GPI1|PTN|WNT5A|EMILIN1|TCP1|NOG|GREM1|IGFBP3|HSPB6|REG3B|TGFB2|CHL1|SNCA|KITL|GAL|PCSK9|ANGPT1|AGT|EDN1|HSP90AB1","regulation of apoptotic process","23","ENR","GO:0042981","1.0","0.02967882780886872","Cluster 1","Clustered","72.01332641052267","GO:0042981","false","GO:0042981"
"0.995463207757228",,"0.004536792242772031",,"ZG16|CHGA|EMILIN1|VGF|SPON2|ADAMTS4|DEFA24|TRF|REG3B|NPY","defense response to bacterium","10","ENR","GO:0042742","1.0","0.004536792242772031","Cluster 3","Clustered","23.0","GO:0042742","false","GO:0042742"
"0.9999999926193",,"7.380700034830205E-9",,"SOSTDC1|PTN|NOG|TNC|EDN3|CHADL|GREM1|ADAMTS7|POSTN|PKDCC|TGFB2|LAMA5|IGF2|NRTN|CCN4|ARTN|COL27A1|KITL|ANGPT1|AGT|EDN1|VTN|RSPO3|COL1A2|HYAL1|SDC4|YBX1|GPI1|TNFRSF19|WNT5A|DNASE1L2|CALR|SDCBP|SCUBE2|NPNT|ASPN|GAL|NOTUM","tissue development","38","ENR","GO:0009888","1.0","7.380700034830205E-9","Cluster 1","Clustered","75.45029702970298","GO:0009888","false","GO:0009888"
"0.9999885597950541",,"1.1440204945925337E-5",,"SOSTDC1|PTN|NBL1|WNT5A|TNFRSF11B|NOG|TNC|GREM1|SCUBE2|CPE|TGFB2|NPNT|LAMA5|IGF2|ASPN|COL27A1|COL8A2|ANGPT1|AGT|EDN1|GREM2|COL1A2|HYAL1","animal organ morphogenesis","23","ENR","GO:0009887","1.0","1.1440204945925337E-5","Cluster 1","Clustered","70.53877831159917","GO:0009887","false","GO:0009887"
"0.9997110104318632",,"2.8898956813680325E-4",,"FGL2|CXCL14|IL4RA|EMILIN1|ADAMTS4|DEFA24|TRF|REG3B|COLEC10|ZG16|IGF2|SNCA|MASP1|CHGA|CFD|VGF|SPON2|EDN1|NPY","defense response to other organism","19","ENR","GO:0098542","1.0","2.8898956813680325E-4","Cluster 3","Seed","23.95320197044335","GO:0098542","false","GO:0098542"
"0.9999622591777028",,"3.774082229728571E-5",,"PTN|IL4RA|TCP1|EDN3|GREM1|PKDCC|IGFBP3|TRF|COLEC10|TGFB2|CEMIP|SNCA|ANGPT1|AGT|EDN1|VTN|SDC4|WNT5A|CALR|SDCBP|FURIN|LIPG|NELL2|ITLN1|MASP1|CHGA|C1QTNF2|GAL|PCSK9|VIP|GRP|APOC1|SCG5|HSP90AB1","regulation of localization","34","ENR","GO:0032879","1.0","3.774082229728571E-5","Cluster 1","Clustered","71.31086142322097","GO:0032879","false","GO:0032879"
"0.99999345113289",,"6.548867110027676E-6",,"HNRNPA2B1|PTN|EMILIN1|TCP1|NOG|NGRN|TNC|EDN3|LTBP2|GREM1|FKRP|POSTN|IGFBP3|TRF|THBS4|TGFB2|LAMA5|IGF2|SNCA|CCN4|ARTN|CD9|SMOC2|JAM3|ANGPT1|AGT|EDN1|VTN|HYAL1|SDC4|SPARC|NBL1|WNT5A|CALR|SDCBP|EMC10|CD63|DEFA24|LIPG|NPNT|FSTL4|CBLN2|ACHE|CHGA|PCSK9|APOC1|HSP90AB1|NPY|IL4RA|TNFRSF11B|ZBED3|CHADL|ADAMTS7|DEFA30|ABCD1|CHL1|MMP17|HSPA1A|NRTN|COL27A1|COL8A2|SERPINI1|CHRDL1|SEZ6|COL1A2|CAP2|SPARCL1|ACRBP|ADAMTS8|QSOX1|ADAMTS17|ADAMTS4|GFOD2|THSD4|VWA1|ITLN1|WFDC1","cellular component organization","77","ENR","GO:0016043","1.0","6.548867110027676E-6","Cluster 1","Clustered","76.6510067114094","GO:0016043","false","GO:0016043"
"1.0",,"1.4322916040698401E-18",,"CXCL14|PTN|SST|EMILIN1|NOG|TNC|EDN3|GREM1|POSTN|IGFBP3|TAFA5|THBS4|TGFB2|CEMIP|LAMA5|IGF2|CCN4|KITL|CD9|SMOC2|JAM3|ANGPT1|AGT|EDN1|VTN|PDGFA|HYAL1|SDC4|SPARC|GPI1|NBL1|WNT5A|CALR|SDCBP|FURIN|EMC10|MGAT5|CD63","regulation of cell migration","38","ENR","GO:0030334","1.0","1.4322916040698401E-18","Cluster 1","Clustered","74.70306548158896","GO:0030334","false","GO:0030334"
"0.9999608297109311",,"3.9170289068825205E-5",,"WNT5A|SDCBP|TNC|EDN3|GREM1|POSTN|IGFBP3|TGFB2|HSPA1A|FSTL4|WFDC1|CCN4|AGT|EDN1|HSP90AB1|HYAL1","cell growth","16","ENR","GO:0016049","1.0","3.9170289068825205E-5","Cluster 1","Clustered","68.43373493975903","GO:0016049","false","GO:0016049"
"0.9999988375375496",,"1.1624624504074091E-6",,"CCN4|WNT5A|NOG|COL27A1|CHADL|GREM1|ADAMTS7|PKDCC|EDN1|SCUBE2|TGFB2|HYAL1","cartilage development","12","ENR","GO:0051216","1.0","1.1624624504074091E-6","Cluster 4","Clustered","42.66917293233083","GO:0051216","false","GO:0051216"
"0.9999999999999055",,"9.449094353095437E-14",,"CXCL14|PTN|EDN3|POSTN|THBS4|TGFB2|CEMIP|IGF2|CCN4|KITL|SMOC2|JAM3|ANGPT1|AGT|EDN1|VTN|PDGFA|HYAL1|SPARC|GPI1|WNT5A|CALR|SDCBP|FURIN|EMC10|MGAT5","positive regulation of cell migration","26","ENR","GO:0030335","1.0","9.449094353095437E-14","Cluster 1","Clustered","72.74357509994289","GO:0030335","false","GO:0030335"
"0.9999887647338298",,"1.1235266170235405E-5",,"EMILIN1|NOG|NGRN|EDN3|GREM1|FKRP|APOC3|TINAGL1|IGFBP3|QPCT|MGAT4A|THBS4|PCYOX1L|TGFB2|XYLT2|CEMIP|IGF2|SNCA|KITL|ANGPT1|AGT|EDN1|VTN|PDGFA|SDC4|GPI1|WNT5A|CALR|SDCBP|FURIN|MGAT5|LIPG|CPE|CHGA|PCSK9|NOTUM|APOC1|HSP90AB1|ZBED3|ADAMTS7|PKDCC|TFPI|COLEC10|MMP17|HSPA1A|SERPINI1|DHH|YBX1|ACRBP|ADAMTS8|ADAMTS17|ADAMTS4|REG3B|ITLN1|WFDC1|PCSK1N|MASP1|CFD|KARS|IDE|CLCA1|VIP|ITIH4|SCG5","protein metabolic process","64","ENR","GO:0019538","1.0","1.1235266170235405E-5","Cluster 1","Clustered","66.74509803921569","GO:0019538","false","GO:0019538"
"0.9999931204371384",,"6.879562861610737E-6",,"CCN4|WNT5A|NOG|CHADL|GREM1|ADAMTS7|PKDCC|TGFB2","regulation of cartilage development","8","ENR","GO:0061035","1.0","6.879562861610737E-6","Cluster 4","Clustered","43.62633181126332","GO:0061035","false","GO:0061035"
"0.9543780788403006",,"0.045621921159699465",,"GAL|TGFB2","catagen","2","ENR","GO:0042637","1.0","0.045621921159699465","Cluster 4","Clustered","43.45384615384616","GO:0042637","false","GO:0042637"
"0.9999846433275563",,"1.5356672443696358E-5",,"CCN4|NOG|CHADL|GREM1|ADAMTS7|TGFB2","negative regulation of cartilage development","6","ENR","GO:0061037","1.0","1.5356672443696358E-5","Cluster 4","Clustered","44.49709148598625","GO:0061037","false","GO:0061037"
"0.9919290440768623",,"0.008070955923137616",,"PTN|NBL1|WNT5A|NOG|EDN3|POSTN|THBS4|TGFB2|CHL1|FSTL4|LAMA5|ACHE|ARTN|EDN1|HSP90AB1","cell part morphogenesis","15","ENR","GO:0032990","1.0","0.008070955923137616","Cluster 2","Clustered","62.38874490929285","GO:0032990","false","GO:0032990"
"0.998155691361858",,"0.0018443086381420512",,"EMILIN1|NOG|ZBED3|EDN3|GREM1|PKDCC|IGFBP3|THBS4|TGFB2|CEMIP|IGF2|SNCA|KITL|ANGPT1|AGT|EDN1|VTN|PDGFA|SDC4|WNT5A|SDCBP|REG3B|ITLN1|CHGA|HSP90AB1","protein phosphorylation","25","ENR","GO:0006468","1.0","0.0018443086381420512","Cluster 1","Seed","80.35479276456346","GO:0006468","false","GO:0006468"
"0.9888141112790116",,"0.011185888720988366",,"NPNT|LAMA5|NOG|GREM1|AGT","mesonephric tubule morphogenesis","5","ENR","GO:0072171","1.0","0.011185888720988366","Cluster 1","Clustered","75.81055900621118","GO:0072171","false","GO:0072171"
"0.9963137675509048",,"0.0036862324490951107",,"LAMA5|SOSTDC1|TNFRSF19|WNT5A|DNASE1L2|GAL|TGFB2","hair cycle","7","ENR","GO:0042633","1.0","0.0036862324490951107","Cluster 6","Clustered","27.586554621848737","GO:0042633","false","GO:0042633"
"0.9657168828902016",,"0.034283117109798374",,"CEMIP|SNCA|EDN3|GAL|PCSK9|TRF|GRP|TGFB2","regulation of metal ion transport","8","ENR","GO:0010959","1.0","0.034283117109798374","Cluster 4","Clustered","41.706919945725915","GO:0010959","false","GO:0010959"
"0.9902147095241448",,"0.009785290475855232",,"NPNT|SDC4|LAMA5|NOG|GREM1|AGT","mesonephric tubule development","6","ENR","GO:0072164","1.0","0.009785290475855232","Cluster 1","Clustered","68.84639804639805","GO:0072164","false","GO:0072164"
"0.9942002953500132",,"0.005799704649986752",,"FGL2|CXCL14|IL4RA|EMILIN1|ADAMTS4|DEFA24|TRF|REG3B|COLEC10|ITLN1|ZG16|IGF2|SNCA|MASP1|CHGA|CFD|VGF|SPON2|GRP|EDN1|NPY","response to biotic stimulus","21","ENR","GO:0009607","1.0","0.005799704649986752","Cluster 3","Clustered","19.40504201680672","GO:0009607","false","GO:0009607"
"0.9902147095241448",,"0.009785290475855232",,"NPNT|SDC4|LAMA5|NOG|GREM1|AGT","mesonephric epithelium development","6","ENR","GO:0072163","1.0","0.009785290475855232","Cluster 1","Clustered","68.84639804639805","GO:0072163","false","GO:0072163"
"0.9891317959235505",,"0.010868204076449502",,"YBX1|SCG2|SOSTDC1|NBL1|TMEM25|WNT5A|EMILIN1|CALR|NOG|GREM1|TGFB2|FSTL4|DKK3|DKK2|SNCA|ASPN|CHRDL1|NOTUM|AGT|GREM2","negative regulation of signal transduction","20","ENR","GO:0009968","1.0","0.010868204076449502","Cluster 4","Clustered","47.0239625949737","GO:0009968","false","GO:0009968"
"0.9982649002754066",,"0.0017350997245934453",,"PTN|ACRBP|NBL1|WNT5A|NOG|EDN3|POSTN|THBS4|TGFB2|CHL1|FSTL4|LAMA5|ACHE|ARTN|CD9|EDN1|HSP90AB1","cellular component morphogenesis","17","ENR","GO:0032989","1.0","0.0017350997245934453","Cluster 2","Clustered","61.982608695652175","GO:0032989","false","GO:0032989"
"0.9999999999999908",,"9.19689535916907E-15",,"SCG2|FGL2|CXCL14|PTN|IL4RA|EMILIN1|NOG|TNC|EDN3|GREM1|POSTN|TRF|TAFA5|COLEC10|THBS4|TGFB2|LAMA5|IGF2|SNCA|CCN4|VGF|ARTN|CD9|SMOC2|JAM3|ANGPT1|AGT|EDN1|VTN|PDGFA|ADAMTS4|DEFA24|LIPG|REG3B|ITLN1|ZG16|NPNT|WFDC1|PCSK1N|MASP1|CHGA|CFD|IL17B|SPON2|PCSK9|GRP|NPY","response to external stimulus","47","ENR","GO:0009605","1.0","9.19689535916907E-15","Cluster 2","Clustered","59.624733475479744","GO:0009605","false","GO:0009605"
"0.9932237709327112",,"0.0067762290672888185",,"WFDC1|PCSK1N|GPI1|SNCA|FURIN|SERPINI1|AGT|TFPI|ITIH4|VTN","negative regulation of endopeptidase activity","10","ENR","GO:0010951","1.0","0.0067762290672888185","Cluster 8","Clustered","16.642105263157895","GO:0010951","false","GO:0010951"
"0.9953664708550679",,"0.004633529144932085",,"DKK3|SOSTDC1|DKK2|WNT5A|NOG|ZBED3|GREM1|NOTUM|EDN1|RSPO3","canonical Wnt signaling pathway","10","ENR","GO:0060070","1.0","0.004633529144932085","Cluster 5","Clustered","36.735588972431074","GO:0060070","false","GO:0060070"
"0.9999999999999982",,"1.7972165110831836E-15",,"SCG2|CXCL14|PTN|EMILIN1|NOG|TNC|EDN3|GREM1|POSTN|IGFBP3|TRF|TAFA5|THBS4|TGFB2|LAMA5|IGF2|SNCA|CCN4|ARTN|KITL|CD9|SMOC2|JAM3|ANGPT1|AGT|EDN1|VTN|PDGFA|HYAL1|SDC4|SPARC|GPI1|NBL1|WNT5A|CALR|SDCBP|FURIN|HSPB6|SCUBE2|CPE|NPNT|FSTL4|CBLN2|ACHE|ASPN|GAL|GFRA4|PCSK9|NOTUM|HSP90AB1|NPY|LGI4|FGL2|SOSTDC1|IL4RA|TNFRSF11B|ZBED3|PRXL2A|CHADL|ADAMTS7|PKDCC|COLEC10|CHL1|MMP17|HSPA1A|DKK3|DKK2|NRTN|VGF|COL27A1|BRINP2|COL8A2|SERPINI1|CHRDL1|SEZ6|GREM2|RSPO3|COL1A2|DHH|YBX1|CAP2|SPARCL1|ACRBP|TNFRSF19|DNASE1L2|NELL2","developmental process","86","ENR","GO:0032502","1.0","1.7972165110831836E-15","Cluster 1","Clustered","76.6510067114094","GO:0032502","false","GO:0032502"
"0.9997151319983996",,"2.8486800160039226E-4",,"SDC4|HNRNPA2B1|WNT5A|TCP1|EDN3|GREM1|TGFB2|CEMIP|IGF2|SNCA|KITL|ANGPT1|AGT|EDN1|HSP90AB1|PDGFA","positive regulation of transferase activity","16","ENR","GO:0051347","1.0","2.8486800160039226E-4","Cluster 1","Clustered","77.0","GO:0051347","false","GO:0051347"
"0.9999999999995076",,"4.924309137354278E-13",,"SCG2|PTN|EMILIN1|NOG|TNC|EDN3|GREM1|POSTN|IGFBP3|TRF|TAFA5|THBS4|TGFB2|CEMIP|LAMA5|IGF2|SNCA|CCN4|ARTN|KITL|CD9|SMOC2|JAM3|ANGPT1|AGT|EDN1|VTN|PDGFA|HYAL1|SDC4|SPARC|GPI1|NBL1|WNT5A|CALR|SDCBP|FURIN|EMC10|DEFA24|LIPG|HSPB6|SCUBE2|CPE|NPNT|FSTL4|CBLN2|ACHE|CHGA|ASPN|IL17B|SPON2|GAL|GFRA4|PCSK9|NOTUM|GRP|APOC1|HSP90AB1|NPY|LGI4|FGL2|SOSTDC1|IL4RA|TMEM25|TNFRSF11B|ZBED3|PRXL2A|CHADL|ADAMTS7|PKDCC|TFPI|DEFA30|COLEC10|CHL1|MMP17|HSPA1A|DKK3|DKK2|NRTN|VGF|COL27A1|BRINP2|COL8A2|SERPINI1|CHRDL1|SEZ6|GREM2|RSPO3|COL1A2|DHH|YBX1|ACRBP|TNFRSF19|DNASE1L2|VWA1|PCSK1N|IDE","multicellular organismal process","97","ENR","GO:0032501","1.0","4.924309137354278E-13","Cluster 1","Clustered","76.6510067114094","GO:0032501","false","GO:0032501"
"0.9851254605033025",,"0.014874539496697507",,"HNRNPA2B1|TCP1|EDN3|GREM1|APOC3|IGFBP3|TRF|TGFB2|CEMIP|TCN2|LGALS3BP|SNCA|CD9|ANGPT1|AGT|EDN1|VTN|SDC4|WNT5A|CALR|SDCBP|FURIN|EMC10|CD63|LIPG|CPE|NPNT|ACHE|CHGA|SPON2|GAL|PCSK9|GRP|APOC1|HSP90AB1|IL4RA|ZBED3|PKDCC|ABCD1|COLEC10|HSPA1A|VGF|YBX1|NELL2|ITLN1|ZG16|MASP1|C1QTNF2|CLCA1|SCG5","establishment of localization","50","ENR","GO:0051234","1.0","0.014874539496697507","Cluster 2","Clustered","61.19621342512909","GO:0051234","false","GO:0051234"
"0.9999856795914189",,"1.4320408581097005E-5",,"HDGF|HNRNPA2B1|EMILIN1|TCP1|NOG|NGRN|TNC|EDN3|GREM1|POSTN|IGFBP3|TRF|THBS4|TGFB2|CEMIP|IGF2|SNCA|KITL|SMOC2|ANGPT1|AGT|EDN1|VTN|PDGFA|SDC4|GPI1|WNT5A|CALR|SDCBP|FURIN|DEFA24|NPNT|CHGA|IL17B|SPON2|GAL|PCSK9|HSP90AB1|IL4RA|ZBED3|DEFA30|HSPA1A|YBX1|ACRBP|REG3B|ITLN1|C1QTNF2|KARS|VIP","positive regulation of macromolecule metabolic process","49","ENR","GO:0010604","1.0","1.4320408581097005E-5","Cluster 1","Clustered","75.88370142577578","GO:0010604","false","GO:0010604"
"0.9697775366571938",,"0.03022246334280618",,"SDC4|EMILIN1|ZBED3|CHADL|LTBP2|GREM1|ADAMTS7|THSD4|TRF|TGFB2|HSPA1A|SNCA|EDN1|HSP90AB1|COL1A2","supramolecular fiber organization","15","ENR","GO:0097435","1.0","0.03022246334280618","Cluster 9","Clustered","32.15384615384615","GO:0097435","false","GO:0097435"
"1.0",,"2.6523484515838465E-20",,"PTN|EMILIN1|NOG|EDN3|GREM1|POSTN|TRF|TAFA5|THBS4|TGFB2|LAMA5|IGF2|CCN4|KITL|CD9|SMOC2|ANGPT1|AGT|EDN1|VTN|PDGFA|HYAL1|SPARC|GPI1|WNT5A|CALR|SDCBP|FURIN|EMC10|CD63|DEFA24|LIPG|HSPB6|SCUBE2|CPE|NPNT|FSTL4|CBLN2|ACHE|CHGA|ASPN|IL17B|SPON2|GAL|GFRA4|PCSK9|NOTUM|GRP|APOC1|HSP90AB1|NPY|LGI4|FGL2|SOSTDC1|IL4RA|TMEM25|TNFRSF11B|ZBED3|PRXL2A|CHADL|ADAMTS7|PKDCC|TFPI|DEFA30|ABCD1","regulation of multicellular organismal process","65","ENR","GO:0051239","1.0","2.6523484515838465E-20","Cluster 1","Clustered","75.72592055142391","GO:0051239","false","GO:0051239"
"0.9993316401208144",,"6.683598791855424E-4",,"EDN3|GREM1|REG3B|THBS4|ITLN1|TGFB2|CEMIP|IGF2|SNCA|CHGA|KITL|ANGPT1|AGT|EDN1|VTN|HSP90AB1|PDGFA","positive regulation of protein modification process","17","ENR","GO:0031401","1.0","6.683598791855424E-4","Cluster 1","Clustered","76.15666860803728","GO:0031401","false","GO:0031401"
"0.9954618873834685",,"0.004538112616531514",,"SDC4|YBX1|GPI1|WNT5A|NOG|ZBED3|FURIN|GREM1|PKDCC|COLEC10|TGFB2|LAMA5|IGF2|KITL|ANGPT1|CHRDL1|EDN1|GREM2|VTN|RSPO3|HYAL1","embryo development","21","ENR","GO:0009790","1.0","0.004538112616531514","Cluster 1","Clustered","68.34848484848484","GO:0009790","false","GO:0009790"
"0.9999999920838483",,"7.916151683609467E-9",,"SPARC|SOSTDC1|NBL1|WNT5A|EMILIN1|NOG|SDCBP|FURIN|GREM1|ADAMTS7|CD63|TGFB2|NPNT|ASPN|SMOC2|ANGPT1|CHRDL1|AGT|EDN1|GREM2|HSP90AB1|PDGFA|COL1A2|HYAL1","response to growth factor","24","ENR","GO:0070848","1.0","7.916151683609467E-9","Cluster 1","Clustered","71.17104986324426","GO:0070848","false","GO:0070848"
"0.9870651861936124",,"0.012934813806387668",,"CCN4|CHADL|GREM1|ADAMTS7|PKDCC","regulation of chondrocyte differentiation","5","ENR","GO:0032330","1.0","0.012934813806387668","Cluster 9","Clustered","27.638709677419353","GO:0032330","false","GO:0032330"
"0.956359913339621",,"0.043640086660379045",,"SDC4|PTN|NOG|TNC|EDN3|POSTN|THBS4|TGFB2|CHL1|FSTL4|LAMA5|ACHE|NRTN|ARTN|SERPINI1|AGT|SEZ6|EDN1|HSP90AB1|NPY","cell projection organization","20","ENR","GO:0030030","1.0","0.043640086660379045","Cluster 2","Clustered","60.196663740122915","GO:0030030","false","GO:0030030"
"0.9999972774428566",,"2.7225571433717675E-6",,"SPARC|PTN|WNT5A|EMILIN1|EMC10|GREM1|HSPB6|TAFA5|THBS4|TGFB2|IGF2|SMOC2|AGT|HYAL1","regulation of angiogenesis","14","ENR","GO:0045765","1.0","2.7225571433717675E-6","Cluster 2","Clustered","56.24952120383037","GO:0045765","false","GO:0045765"
"0.9988996902107137",,"0.001100309789286371",,"LAMA5|SOSTDC1|TNFRSF19|WNT5A|DNASE1L2|GAL|TGFB2","molting cycle process","7","ENR","GO:0022404","1.0","0.001100309789286371","Cluster 6","Clustered","27.586554621848737","GO:0022404","false","GO:0022404"
"0.9999995399413466",,"4.6005865344671696E-7",,"FGL2|CXCL14|SOSTDC1|PTN|IL4RA|EMILIN1|TNFRSF11B|NOG|CHADL|GREM1|ADAMTS7|POSTN|TAFA5|THBS4|TGFB2|IGF2|CCN4|AGT|YBX1|SPARC|WNT5A|CALR|CPE|FSTL4|ASPN","negative regulation of developmental process","25","ENR","GO:0051093","1.0","4.6005865344671696E-7","Cluster 2","Clustered","56.510822510822514","GO:0051093","false","GO:0051093"
"0.9988996902107137",,"0.001100309789286371",,"LAMA5|SOSTDC1|TNFRSF19|WNT5A|DNASE1L2|GAL|TGFB2","hair cycle process","7","ENR","GO:0022405","1.0","0.001100309789286371","Cluster 6","Clustered","27.586554621848737","GO:0022405","false","GO:0022405"
"0.9999999729053027",,"2.709469723165682E-8",,"PTN|IL4RA|EMILIN1|NOG|ZBED3|EDN3|GREM1|PKDCC|IGFBP3|TRF|TGFB2|HSPA1A|IGF2|CCN4|KITL|BRINP2|SMOC2|AGT|EDN1|HYAL1|NBL1|WNT5A|CALR|SDCBP|EMC10|HSPB6|SCUBE2|NPNT|CBLN2|ACHE|GAL|HSP90AB1","positive regulation of developmental process","32","ENR","GO:0051094","1.0","2.709469723165682E-8","Cluster 1","Clustered","71.49803921568628","GO:0051094","false","GO:0051094"
"0.9881828444362203",,"0.011817155563779706",,"IGF2|WNT5A|EMILIN1|SMOC2|EMC10|GREM1|HSPB6|HYAL1","positive regulation of angiogenesis","8","ENR","GO:0045766","1.0","0.011817155563779706","Cluster 2","Clustered","56.17474120082816","GO:0045766","false","GO:0045766"
"0.9891955542145658",,"0.010804445785434111",,"HDGF|SCG2|PTN|EMILIN1|TNFRSF11B|TCP1|NOG|GREM1|IGFBP3|TGFB2|CHL1|HSPA1A|SNCA|CCN4|KITL|ANGPT1|AGT|EDN1|YBX1|GPI1|WNT5A|HSPB6|REG3B|ACHE|CHGA|GAL|PCSK9|HSP90AB1|NPY","cell death","29","ENR","GO:0008219","1.0","0.010804445785434111","Cluster 1","Clustered","77.13811007268951","GO:0008219","false","GO:0008219"
"0.9991121071507381",,"8.878928492619362E-4",,"LAMA5|SOSTDC1|TNFRSF19|WNT5A|DNASE1L2|GAL|TGFB2","hair follicle development","7","ENR","GO:0001942","1.0","8.878928492619362E-4","Cluster 6","Seed","27.586554621848737","GO:0001942","false","GO:0001942"
"0.9996960707997387",,"3.0392920026134736E-4",,"MMP17|NPNT|SDC4|LAMA5|WNT5A|NOG|GREM1|PCSK9|ANGPT1|AGT|PDGFA|TGFB2","kidney development","12","ENR","GO:0001822","1.0","3.0392920026134736E-4","Cluster 1","Clustered","74.90294075039837","GO:0001822","false","GO:0001822"
"0.9878804030769421",,"0.012119596923057864",,"NPNT|SDC4|LAMA5|NOG|GREM1|AGT","mesonephros development","6","ENR","GO:0001823","1.0","0.012119596923057864","Cluster 1","Clustered","68.84639804639805","GO:0001823","false","GO:0001823"
"0.9999998127445591",,"1.8725544097270672E-7",,"SCG2|SPARC|PTN|EMILIN1|NOG|GREM1|HSPB6|TAFA5|THBS4|TGFB2|IGF2|SMOC2|COL8A2|JAM3|ANGPT1|AGT|EDN1|RSPO3|COL1A2|HYAL1","vasculature development","20","ENR","GO:0001944","1.0","1.8725544097270672E-7","Cluster 2","Clustered","61.021972884525475","GO:0001944","false","GO:0001944"
