GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0051174	regulation of phosphorus metabolic process	0.000004430854207939443	0.000004430854207939443	+1	REG3B,ITLN1,NPNT,EMILIN1,NOG,EDN3,CHGA,GREM1,IGFBP3,TRF,THBS4,TGFB2,CEMIP,IGF2,SNCA,APOC1,KITL,HSP90AB1,ANGPT1,AGT,EDN1,VTN,PDGFA
GO:0090288	negative regulation of cellular response to growth factor stimulus	0.00000445541659704848	0.00000445541659704848	+1	EMILIN1,NOG,GREM1,AGT,SOSTDC1,CHRDL1,GREM2,NBL1,WNT5A
GO:0009967	positive regulation of signal transduction	0.000004712681419341091	0.000004712681419341091	+1	SCUBE2,NPNT,EDN3,CHGA,GREM1,DKK2,IGFBP3,TGFB2,TNFRSF19,IGF2,GRP,CCN4,KITL,SMOC2,HSP90AB1,NPY,ANGPT1,AGT,EDN1,PDGFA,RSPO3,ZBED3,C1QTNF2,WNT5A,CALR,SDCBP,FURIN,EMC10,MGAT5,CD63
GO:0042327	positive regulation of phosphorylation	0.000004920031908155911	0.000004920031908155911	+1	REG3B,ITLN1,EDN3,CHGA,GREM1,TRF,THBS4,TGFB2,CEMIP,IGF2,SNCA,KITL,HSP90AB1,ANGPT1,AGT,EDN1,VTN,PDGFA,SDC4
GO:0008284	positive regulation of cell population proliferation	0.000005880092576896921	0.000005880092576896921	+1	REG3B,SCG2,PTN,SCUBE2,NOG,TNC,EDN3,GREM1,TRF,THBS4,TGFB2,IGF2,CCN4,KITL,NPY,AGT,EDN1,PDGFA,HYAL1,YBX1,WNT5A,CALR,SDCBP,EMC10
GO:0022008	neurogenesis	0.000006422381300308024	0.000006422381300308024	+1	PTN,HSPA1A,FSTL4,ACHE,NOG,TNC,EDN3,POSTN,NRTN,TRF,THBS4,TGFB2,PCSK9,LAMA5,BRINP2,ARTN,CD9,HSP90AB1,NPY,SERPINI1,LGI4,AGT,EDN1,VTN,CHRDL1,SEZ6,SDC4,CHL1,NBL1,WNT5A,CALR
GO:0016043	cellular component organization	0.000006548867110027676	0.000006548867110027676	+1	DEFA24,ITLN1,LIPG,MMP17,CAP2,PTN,HSPA1A,SPARCL1,NPNT,EMILIN1,FSTL4,CBLN2,ACHE,NOG,TNC,EDN3,WFDC1,CHGA,ACRBP,GREM1,POSTN,ADAMTS8,NRTN,IGFBP3,TRF,THBS4,QSOX1,TGFB2,PCSK9,LAMA5,IGF2,SNCA,COL27A1,CCN4,APOC1,ARTN,ADAMTS17,ADAMTS4,CD9,SMOC2,JAM3,COL8A2,HSP90AB1,GFOD2,NPY,SERPINI1,ANGPT1,AGT,EDN1,VTN,IL4RA,CHRDL1,SEZ6,HYAL1,COL1A2,SDC4,SPARC,TNFRSF11B,CHL1,ZBED3,CHADL,NBL1,THSD4,ADAMTS7,DEFA30,WNT5A,CALR,SDCBP,LTBP2,TCP1,VWA1,EMC10,FKRP,HNRNPA2B1,CD63,NGRN,ABCD1
GO:0030182	neuron differentiation	0.000006696490759665109	0.000006696490759665109	+1	PTN,HSPA1A,FSTL4,ACHE,NOG,TNC,EDN3,POSTN,NRTN,THBS4,TGFB2,PCSK9,LAMA5,BRINP2,ARTN,HSP90AB1,NPY,SERPINI1,LGI4,AGT,EDN1,CHRDL1,SEZ6,SDC4,CHL1,NBL1,WNT5A,CALR
GO:0061035	regulation of cartilage development	0.000006879562861610737	0.000006879562861610737	+1	NOG,GREM1,TGFB2,CCN4,CHADL,ADAMTS7,PKDCC,WNT5A
GO:0051246	regulation of protein metabolic process	0.000007836590142884903	0.000007836590142884903	+1	REG3B,ITLN1,LIPG,HSPA1A,EMILIN1,NOG,EDN3,VIP,WFDC1,CHGA,ACRBP,GREM1,PCSK1N,IGFBP3,THBS4,TGFB2,CEMIP,ITIH4,PCSK9,IGF2,SNCA,KITL,HSP90AB1,SERPINI1,ANGPT1,AGT,EDN1,VTN,PDGFA,SDC4,GPI1,ZBED3,YBX1,TFPI,WNT5A,CALR,SDCBP,FURIN,MGAT5,NGRN
GO:0001934	positive regulation of protein phosphorylation	0.000007940111717012447	0.000007940111717012447	+1	REG3B,ITLN1,EDN3,CHGA,GREM1,THBS4,TGFB2,CEMIP,IGF2,SNCA,KITL,HSP90AB1,ANGPT1,AGT,EDN1,VTN,PDGFA,SDC4
GO:0001932	regulation of protein phosphorylation	0.00000841044930507869	0.00000841044930507869	+1	REG3B,ITLN1,EMILIN1,NOG,EDN3,CHGA,GREM1,IGFBP3,THBS4,TGFB2,CEMIP,IGF2,SNCA,KITL,HSP90AB1,ANGPT1,AGT,EDN1,VTN,PDGFA,SDC4,ZBED3,WNT5A,SDCBP
GO:0009893	positive regulation of metabolic process	0.000009372581861266562	0.000009372581861266562	+1	DEFA24,REG3B,ITLN1,HSPA1A,NPNT,EMILIN1,ACHE,NOG,TNC,EDN3,VIP,CHGA,ACRBP,GREM1,POSTN,IL17B,SPON2,GAL,IGFBP3,TRF,THBS4,TGFB2,CEMIP,PCSK9,IGF2,SNCA,KITL,SMOC2,HSP90AB1,NPY,ANGPT1,AGT,EDN1,VTN,PDGFA,IL4RA,SDC4,GPI1,ZBED3,C1QTNF2,YBX1,DEFA30,WNT5A,CALR,HDGF,SDCBP,FURIN,TCP1,HNRNPA2B1,NGRN,ABCD1,KARS
GO:0072359	circulatory system development	0.000009686431329219527	0.000009686431329219527	+1	SCG2,HSPB6,PTN,CPE,EMILIN1,NOG,GREM1,TAFA5,THBS4,TGFB2,IGF2,CCN4,SMOC2,JAM3,COL8A2,ANGPT1,AGT,EDN1,RSPO3,HYAL1,COL1A2,SPARC
GO:0019538	protein metabolic process	0.000011235266170235405	0.000011235266170235405	+1	REG3B,ITLN1,APOC3,CLCA1,LIPG,MMP17,CPE,HSPA1A,EMILIN1,NOG,TINAGL1,EDN3,VIP,WFDC1,CHGA,COLEC10,ACRBP,GREM1,ADAMTS8,PCSK1N,IGFBP3,THBS4,TGFB2,CEMIP,ITIH4,SCG5,PCSK9,NOTUM,IGF2,SNCA,QPCT,APOC1,ADAMTS17,KITL,ADAMTS4,HSP90AB1,SERPINI1,ANGPT1,MASP1,AGT,CFD,EDN1,VTN,PDGFA,MGAT4A,IDE,SDC4,PCYOX1L,GPI1,DHH,ZBED3,ADAMTS7,PKDCC,YBX1,TFPI,WNT5A,CALR,SDCBP,FURIN,MGAT5,FKRP,NGRN,XYLT2,KARS
GO:0009887	animal organ morphogenesis	0.000011440204945925337	0.000011440204945925337	+1	PTN,SCUBE2,CPE,NPNT,NOG,TNC,GREM1,ASPN,TGFB2,LAMA5,IGF2,COL27A1,COL8A2,ANGPT1,AGT,EDN1,SOSTDC1,GREM2,HYAL1,COL1A2,TNFRSF11B,NBL1,WNT5A
GO:0051130	positive regulation of cellular component organization	0.000012462595931203044	0.000012462595931203044	+1	PTN,HSPA1A,EMILIN1,CBLN2,ACHE,EDN3,GREM1,TRF,TGFB2,PCSK9,IGF2,SNCA,SERPINI1,ANGPT1,AGT,EDN1,VTN,IL4RA,HYAL1,SDC4,WNT5A,SDCBP,TCP1,HNRNPA2B1,CD63
GO:0010595	positive regulation of endothelial cell migration	0.000013657563850044066	0.000013657563850044066	+1	IGF2,SMOC2,ANGPT1,AGT,SPARC,GPI1,WNT5A,CALR,EMC10
GO:0050921	positive regulation of chemotaxis	0.000013910622663618571	0.000013910622663618571	+1	SCG2,CXCL14,PTN,EDN3,THBS4,ARTN,SMOC2,EDN1,WNT5A,CALR
GO:0040007	growth	0.000013929783717439119	0.000013929783717439119	+1	PTN,HSPA1A,FSTL4,NOG,TNC,EDN3,WFDC1,GREM1,POSTN,NELL2,IGFBP3,TGFB2,IGF2,COL27A1,CCN4,CD9,HSP90AB1,AGT,EDN1,HYAL1,PKDCC,WNT5A,SDCBP
GO:0010604	positive regulation of macromolecule metabolic process	0.000014320408581097005	0.000014320408581097005	+1	DEFA24,REG3B,ITLN1,HSPA1A,NPNT,EMILIN1,NOG,TNC,EDN3,VIP,CHGA,ACRBP,GREM1,POSTN,IL17B,SPON2,GAL,IGFBP3,TRF,THBS4,TGFB2,CEMIP,PCSK9,IGF2,SNCA,KITL,SMOC2,HSP90AB1,ANGPT1,AGT,EDN1,VTN,PDGFA,IL4RA,SDC4,GPI1,ZBED3,C1QTNF2,YBX1,DEFA30,WNT5A,CALR,HDGF,SDCBP,FURIN,TCP1,HNRNPA2B1,NGRN,KARS
GO:0006508	proteolysis	0.000014513170395827109	0.000014513170395827109	+1	CLCA1,MMP17,CPE,HSPA1A,TINAGL1,WFDC1,COLEC10,ACRBP,ADAMTS8,PCSK1N,ITIH4,SCG5,PCSK9,SNCA,ADAMTS17,ADAMTS4,HSP90AB1,SERPINI1,MASP1,AGT,CFD,VTN,IDE,PCYOX1L,GPI1,DHH,ADAMTS7,TFPI,CALR,SDCBP,FURIN,FKRP
GO:0061037	negative regulation of cartilage development	0.000015356672443696358	0.000015356672443696358	+1	NOG,GREM1,TGFB2,CCN4,CHADL,ADAMTS7
GO:0042325	regulation of phosphorylation	0.000016107244935271806	0.000016107244935271806	+1	REG3B,ITLN1,EMILIN1,NOG,EDN3,CHGA,GREM1,IGFBP3,TRF,THBS4,TGFB2,CEMIP,IGF2,SNCA,KITL,HSP90AB1,ANGPT1,AGT,EDN1,VTN,PDGFA
GO:0023057	negative regulation of signaling	0.000017684647024436462	0.000017684647024436462	+1	SCG2,DKK3,EMILIN1,FSTL4,NOG,EDN3,CHGA,GREM1,ASPN,DKK2,IGFBP3,TGFB2,PCSK9,NOTUM,SNCA,HSP90AB1,AGT,EDN1,SOSTDC1,CHRDL1,TMEM25,GREM2,NBL1,YBX1,WNT5A,CALR
GO:0048699	generation of neurons	0.00001917005949937242	0.00001917005949937242	+1	PTN,HSPA1A,FSTL4,ACHE,NOG,TNC,EDN3,POSTN,NRTN,THBS4,TGFB2,PCSK9,LAMA5,BRINP2,ARTN,HSP90AB1,NPY,SERPINI1,LGI4,AGT,EDN1,CHRDL1,SEZ6,SDC4,CHL1,NBL1,WNT5A,CALR
GO:0071840	cellular component organization or biogenesis	0.000021790553693397456	0.000021790553693397456	+1	DEFA24,ITLN1,LIPG,MMP17,CAP2,PTN,HSPA1A,SPARCL1,NPNT,EMILIN1,FSTL4,CBLN2,ACHE,NOG,TNC,EDN3,WFDC1,CHGA,ACRBP,GREM1,POSTN,ADAMTS8,NRTN,IGFBP3,TRF,THBS4,QSOX1,TGFB2,PCSK9,LAMA5,IGF2,SNCA,COL27A1,CCN4,APOC1,ARTN,ADAMTS17,ADAMTS4,CD9,SMOC2,JAM3,COL8A2,HSP90AB1,GFOD2,NPY,SERPINI1,ANGPT1,AGT,EDN1,VTN,IL4RA,CHRDL1,SEZ6,HYAL1,COL1A2,SDC4,SPARC,TNFRSF11B,CHL1,ZBED3,CHADL,NBL1,THSD4,ADAMTS7,DEFA30,WNT5A,CALR,SDCBP,LTBP2,TCP1,VWA1,EMC10,FKRP,HNRNPA2B1,CD63,NGRN,ABCD1
GO:0022603	regulation of anatomical structure morphogenesis	0.000022679300153172564	0.000022679300153172564	+1	HSPB6,PTN,CPE,EMILIN1,FSTL4,ACHE,NOG,GREM1,POSTN,TAFA5,THBS4,TGFB2,IGF2,SMOC2,AGT,EDN1,HYAL1,SPARC,TNFRSF11B,WNT5A,CALR,EMC10
GO:0030514	negative regulation of BMP signaling pathway	0.00002361858835654898	0.00002361858835654898	+1	NOG,GREM1,SOSTDC1,CHRDL1,GREM2,NBL1,WNT5A
GO:0051049	regulation of transport	0.00002583650388714506	0.00002583650388714506	+1	ITLN1,LIPG,EDN3,CHGA,COLEC10,GREM1,NELL2,GAL,IGFBP3,TRF,TGFB2,CEMIP,SCG5,PCSK9,SNCA,GRP,APOC1,HSP90AB1,ANGPT1,MASP1,AGT,EDN1,VTN,IL4RA,SDC4,C1QTNF2,PKDCC,WNT5A,CALR,SDCBP,FURIN
GO:0010817	regulation of hormone levels	0.000026835740988230406	0.000026835740988230406	+1	CPE,DKK3,EDN3,CHGA,NELL2,PCSK1N,GAL,IGFBP3,VGF,SCG5,IGF2,GRP,AGT,EDN1,IDE
GO:0045785	positive regulation of cell adhesion	0.00002825757440997893	0.00002825757440997893	+1	PTN,NPNT,EMILIN1,TGFB2,IGF2,KITL,SMOC2,NPY,ANGPT1,VTN,IL4RA,HYAL1,SDC4,WNT5A,CALR,CD63
GO:0014812	muscle cell migration	0.00003240973249329825	0.00003240973249329825	+1	POSTN,IGFBP3,TAFA5,THBS4,CCN4,AGT,VTN,PDGFA
GO:0031589	cell-substrate adhesion	0.000034836195117011107	0.000034836195117011107	+1	PTN,NPNT,EMILIN1,GREM1,POSTN,LAMA5,SMOC2,JAM3,NPY,ANGPT1,VTN,SDC4,CALR,CD63
GO:0051128	regulation of cellular component organization	0.000035778829740482745	0.000035778829740482745	+1	PTN,HSPA1A,SPARCL1,EMILIN1,FSTL4,CBLN2,ACHE,TNC,EDN3,WFDC1,GREM1,IGFBP3,TRF,TGFB2,PCSK9,IGF2,SNCA,CCN4,APOC1,JAM3,SERPINI1,ANGPT1,AGT,EDN1,VTN,IL4RA,SEZ6,HYAL1,SDC4,SPARC,CHADL,WNT5A,CALR,SDCBP,TCP1,HNRNPA2B1,CD63
GO:0001763	morphogenesis of a branching structure	0.00003616512211565438	0.00003616512211565438	+1	CPE,NPNT,NOG,TNC,GREM1,LAMA5,ANGPT1,AGT,EDN1,RSPO3,WNT5A
GO:0032879	regulation of localization	0.00003774082229728571	0.00003774082229728571	+1	ITLN1,LIPG,PTN,EDN3,VIP,CHGA,COLEC10,GREM1,NELL2,GAL,IGFBP3,TRF,TGFB2,CEMIP,SCG5,PCSK9,SNCA,GRP,APOC1,HSP90AB1,ANGPT1,MASP1,AGT,EDN1,VTN,IL4RA,SDC4,C1QTNF2,PKDCC,WNT5A,CALR,SDCBP,FURIN,TCP1
GO:0045860	positive regulation of protein kinase activity	0.00003874698846284293	0.00003874698846284293	+1	EDN3,GREM1,TGFB2,CEMIP,IGF2,SNCA,KITL,HSP90AB1,ANGPT1,AGT,EDN1,PDGFA,SDC4
GO:0016049	cell growth	0.000039170289068825205	0.000039170289068825205	+1	HSPA1A,FSTL4,TNC,EDN3,WFDC1,GREM1,POSTN,IGFBP3,TGFB2,CCN4,HSP90AB1,AGT,EDN1,HYAL1,WNT5A,SDCBP
GO:0002683	negative regulation of immune system process	0.00004737002399378612	0.00004737002399378612	+1	EMILIN1,GREM1,GAL,TGFB2,IGF2,KITL,NPY,ANGPT1,MASP1,FGL2,IL4RA,SDC4,TNFRSF11B,NBL1
GO:0009611	response to wounding	0.00005024388176387634	0.00005024388176387634	+1	PTN,EMILIN1,NOG,TNC,WFDC1,TAFA5,TGFB2,CCN4,CD9,SMOC2,VTN,PDGFA,SDC4,CHL1,TFPI,WNT5A
GO:0061061	muscle structure development	0.00005116340815824802	0.00005116340815824802	+1	CXCL14,NPNT,NOG,GREM1,IGFBP3,TGFB2,LAMA5,IGF2,CCN4,CD9,ANGPT1,AGT,EDN1,SOSTDC1,IL4RA,YBX1,WNT5A,CALR
GO:0031175	neuron projection development	0.00005398319893942432	0.00005398319893942432	+1	PTN,FSTL4,ACHE,NOG,TNC,EDN3,POSTN,NRTN,THBS4,TGFB2,LAMA5,ARTN,HSP90AB1,NPY,SERPINI1,AGT,EDN1,SEZ6,SDC4,CHL1,NBL1,WNT5A
GO:0061448	connective tissue development	0.000053997971518732614	0.000053997971518732614	+1	SCUBE2,NOG,GREM1,TGFB2,COL27A1,CCN4,EDN1,HYAL1,CHADL,ADAMTS7,PKDCC,WNT5A
GO:0045597	positive regulation of cell differentiation	0.0000678600911491526	0.0000678600911491526	+1	PTN,SCUBE2,HSPA1A,NPNT,ACHE,NOG,EDN3,IGFBP3,TRF,TGFB2,CCN4,BRINP2,KITL,HSP90AB1,AGT,EDN1,IL4RA,NBL1,PKDCC,CALR,SDCBP
GO:0010594	regulation of endothelial cell migration	0.00007117842164056136	0.00007117842164056136	+1	PTN,IGF2,SMOC2,ANGPT1,AGT,SPARC,GPI1,WNT5A,CALR,EMC10
GO:0010648	negative regulation of cell communication	0.00007185281981313328	0.00007185281981313328	+1	SCG2,DKK3,EMILIN1,FSTL4,NOG,EDN3,CHGA,GREM1,ASPN,DKK2,IGFBP3,TGFB2,NOTUM,SNCA,HSP90AB1,AGT,EDN1,SOSTDC1,CHRDL1,TMEM25,GREM2,NBL1,YBX1,WNT5A,CALR
GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	0.00008185438727355763	0.00008185438727355763	+1	EMILIN1,NOG,GREM1,ASPN,SOSTDC1,CHRDL1,GREM2,NBL1,WNT5A
GO:0065009	regulation of molecular function	0.00008689595651900329	0.00008689595651900329	+1	CAP2,PTN,NPNT,DKK3,NOG,EDN3,WFDC1,ACRBP,GREM1,DKK2,PCSK1N,GAL,IGFBP3,TGFB2,CEMIP,ITIH4,SCG5,PCSK9,IGF2,SNCA,GRP,APOC1,KITL,HSP90AB1,SERPINI1,ANGPT1,AGT,EDN1,VTN,PDGFA,IDE,GREM2,SDC4,GPI1,TFPI,WNT5A,FURIN,TCP1,MGAT5,CALU,HNRNPA2B1
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	0.00008820183182401112	0.00008820183182401112	+1	EMILIN1,FSTL4,NOG,ANGPTL1,GREM1,NRTN,IGFBP3,GFRA4,IGF2,SNCA,SMOC2,ANGPT1,AGT,PDGFA,YBX1,WNT5A,CD63
GO:0043542	endothelial cell migration	0.00010631261482126114	0.00010631261482126114	+1	PTN,GREM1,IGF2,SMOC2,ANGPT1,AGT,SPARC,GPI1,WNT5A,CALR,EMC10
GO:0048666	neuron development	0.00013072824130130103	0.00013072824130130103	+1	PTN,FSTL4,ACHE,NOG,TNC,EDN3,POSTN,NRTN,THBS4,TGFB2,LAMA5,ARTN,HSP90AB1,NPY,SERPINI1,LGI4,AGT,EDN1,SEZ6,SDC4,CHL1,NBL1,WNT5A
GO:0014910	regulation of smooth muscle cell migration	0.00013191219556731447	0.00013191219556731447	+1	POSTN,IGFBP3,TAFA5,CCN4,AGT,VTN,PDGFA
GO:0071495	cellular response to endogenous stimulus	0.00014499252384823382	0.00014499252384823382	+1	NPNT,EMILIN1,NOG,GREM1,ASPN,TGFB2,PCSK9,IGF2,SMOC2,HSP90AB1,AGT,EDN1,SOSTDC1,PDGFA,CHRDL1,GREM2,HYAL1,COL1A2,NBL1,ADAMTS7,YBX1,TFPI,WNT5A,CALR,SDCBP,FURIN
GO:0038098	sequestering of BMP from receptor via BMP binding	0.00017489098701093587	0.00017489098701093587	+1	GREM1,GREM2,NBL1
GO:0001655	urogenital system development	0.00018308839381016656	0.00018308839381016656	+1	MMP17,NPNT,NOG,TNC,GREM1,TGFB2,PCSK9,LAMA5,ANGPT1,AGT,PDGFA,SDC4
GO:0061138	morphogenesis of a branching epithelium	0.00018864578234315172	0.00018864578234315172	+1	NPNT,NOG,TNC,GREM1,LAMA5,ANGPT1,AGT,EDN1,RSPO3,WNT5A
GO:0001501	skeletal system development	0.0002010575251818598	0.0002010575251818598	+1	SCUBE2,NOG,GREM1,TGFB2,NOTUM,COL27A1,CCN4,EDN1,HYAL1,COL1A2,SPARC,CHADL,ADAMTS7,PKDCC,WNT5A
GO:0033366	protein localization to secretory granule	0.0002140775745779724	0.0002140775745779724	+1	CPE,CHGA,SCG3
GO:1901564	organonitrogen compound metabolic process	0.00021740850704995144	0.00021740850704995144	+1	REG3B,ITLN1,APOC3,CLCA1,LIPG,MMP17,CPE,HSPA1A,EMILIN1,NOG,TINAGL1,EDN3,VIP,WFDC1,CHGA,COLEC10,ACRBP,GREM1,ADAMTS8,PCSK1N,IGFBP3,THBS4,TGFB2,CEMIP,ITIH4,SCG5,PCSK9,NOTUM,IGF2,SNCA,QPCT,APOC1,ADAMTS17,KITL,ADAMTS4,HSP90AB1,NPY,SERPINI1,ANGPT1,MASP1,AGT,CFD,EDN1,VTN,PDGFA,MGAT4A,IDE,HYAL1,SDC4,PCYOX1L,GPI1,DHH,ZBED3,ADAMTS7,PKDCC,YBX1,TFPI,WNT5A,TCN2,CALR,SDCBP,FURIN,MGAT5,FKRP,NGRN,ABCD1,XYLT2,KARS
GO:0002687	positive regulation of leukocyte migration	0.00021971706546576486	0.00021971706546576486	+1	CXCL14,PTN,EDN3,THBS4,KITL,JAM3,EDN1,WNT5A,CALR
GO:0046879	hormone secretion	0.0002267474783586738	0.0002267474783586738	+1	CPE,EDN3,CHGA,NELL2,GAL,IGFBP3,VGF,SCG5,GRP,AGT,EDN1
GO:0033674	positive regulation of kinase activity	0.00023004782194553338	0.00023004782194553338	+1	EDN3,GREM1,TGFB2,CEMIP,IGF2,SNCA,KITL,HSP90AB1,ANGPT1,AGT,EDN1,PDGFA,SDC4
GO:0042060	wound healing	0.00025114915578522526	0.00025114915578522526	+1	EMILIN1,NOG,WFDC1,TAFA5,TGFB2,CCN4,CD9,SMOC2,VTN,PDGFA,SDC4,TFPI,WNT5A
GO:1905114	cell surface receptor signaling pathway involved in cell-cell signaling	0.0002542794071665367	0.0002542794071665367	+1	CPE,DKK3,NOG,GREM1,DKK2,NOTUM,SNCA,CCN4,EDN1,SOSTDC1,SEZ6,TMEM25,RSPO3,ZBED3,WNT5A
GO:0071560	cellular response to transforming growth factor beta stimulus	0.0002749412827185031	0.0002749412827185031	+1	NPNT,EMILIN1,ASPN,TGFB2,HSP90AB1,EDN1,PDGFA,COL1A2,WNT5A,SDCBP,FURIN
GO:1903034	regulation of response to wounding	0.00027635220536502056	0.00027635220536502056	+1	PTN,WFDC1,TAFA5,CCN4,CD9,SMOC2,VTN,PDGFA,TFPI
GO:0014909	smooth muscle cell migration	0.000279000387851898	0.000279000387851898	+1	POSTN,IGFBP3,TAFA5,CCN4,AGT,VTN,PDGFA
GO:0051347	positive regulation of transferase activity	0.00028486800160039226	0.00028486800160039226	+1	EDN3,GREM1,TGFB2,CEMIP,IGF2,SNCA,KITL,HSP90AB1,ANGPT1,AGT,EDN1,PDGFA,SDC4,WNT5A,TCP1,HNRNPA2B1
GO:0009914	hormone transport	0.00028729556144068747	0.00028729556144068747	+1	CPE,EDN3,CHGA,NELL2,GAL,IGFBP3,VGF,SCG5,GRP,AGT,EDN1
GO:0098542	defense response to other organism	0.00028898956813680325	0.00028898956813680325	+1	DEFA24,REG3B,ZG16,CXCL14,EMILIN1,CHGA,COLEC10,SPON2,TRF,VGF,IGF2,SNCA,ADAMTS4,NPY,MASP1,FGL2,CFD,EDN1,IL4RA
GO:0001649	osteoblast differentiation	0.0002927098418465432	0.0002927098418465432	+1	SCUBE2,NPNT,ACHE,NOG,GREM1,IGFBP3,IGF2,CCN4
GO:0001822	kidney development	0.00030392920026134736	0.00030392920026134736	+1	MMP17,NPNT,NOG,GREM1,TGFB2,PCSK9,LAMA5,ANGPT1,AGT,PDGFA,SDC4,WNT5A
GO:0051248	negative regulation of protein metabolic process	0.00031682053452026273	0.00031682053452026273	+1	EMILIN1,NOG,WFDC1,GREM1,PCSK1N,IGFBP3,ITIH4,SNCA,HSP90AB1,SERPINI1,ANGPT1,AGT,EDN1,VTN,GPI1,ZBED3,YBX1,TFPI,CALR,SDCBP,FURIN,MGAT5
GO:0000165	MAPK cascade	0.0003219999812992757	0.0003219999812992757	+1	SCG2,NPNT,EMILIN1,EDN3,IGFBP3,TRF,TGFB2,TNFRSF19,IGF2,KITL,NPY,ANGPT1,AGT,EDN1,PDGFA,C1QTNF2,WNT5A,EMC10,KARS
GO:0045596	negative regulation of cell differentiation	0.0003302875001929485	0.0003302875001929485	+1	CXCL14,PTN,FSTL4,NOG,GREM1,POSTN,TGFB2,IGF2,CCN4,FGL2,SOSTDC1,IL4RA,TNFRSF11B,CHADL,ADAMTS7,YBX1,WNT5A,CALR
GO:0071559	response to transforming growth factor beta	0.00033229759316384574	0.00033229759316384574	+1	NPNT,EMILIN1,ASPN,TGFB2,HSP90AB1,EDN1,PDGFA,COL1A2,WNT5A,SDCBP,FURIN
GO:0006898	receptor-mediated endocytosis	0.0003569272845695977	0.0003569272845695977	+1	ACHE,GREM1,TRF,PCSK9,SNCA,APOC1,CD9,ANGPT1,VTN,SDCBP,CD63
GO:0051247	positive regulation of protein metabolic process	0.00035717601962168775	0.00035717601962168775	+1	REG3B,ITLN1,HSPA1A,EDN3,VIP,CHGA,ACRBP,GREM1,THBS4,TGFB2,CEMIP,PCSK9,IGF2,SNCA,KITL,HSP90AB1,ANGPT1,AGT,EDN1,VTN,PDGFA
GO:0048263	determination of dorsal identity	0.00039033883649450875	0.00039033883649450875	+1	GREM1,SOSTDC1,GREM2,NBL1
GO:0048262	determination of dorsal/ventral asymmetry	0.00039033883649450875	0.00039033883649450875	+1	GREM1,SOSTDC1,GREM2,NBL1
GO:0048754	branching morphogenesis of an epithelial tube	0.00041195497481675246	0.00041195497481675246	+1	NPNT,NOG,TNC,GREM1,LAMA5,ANGPT1,AGT,EDN1
GO:0010810	regulation of cell-substrate adhesion	0.0004131294141535681	0.0004131294141535681	+1	PTN,NPNT,EMILIN1,GREM1,POSTN,SMOC2,NPY,VTN,SDC4,CALR
GO:0072001	renal system development	0.0004274116783888611	0.0004274116783888611	+1	MMP17,NPNT,NOG,GREM1,TGFB2,PCSK9,LAMA5,ANGPT1,AGT,PDGFA,SDC4,WNT5A
GO:0030199	collagen fibril organization	0.00044860683918730265	0.00044860683918730265	+1	EMILIN1,GREM1,TGFB2,COL1A2,CHADL,ADAMTS7
GO:0060627	regulation of vesicle-mediated transport	0.0004915514753841883	0.0004915514753841883	+1	COLEC10,GREM1,TRF,PCSK9,SNCA,APOC1,ANGPT1,MASP1,VTN,IL4RA,SDC4,PKDCC,WNT5A,CALR,SDCBP,CD63
GO:0061041	regulation of wound healing	0.0004925639489712847	0.0004925639489712847	+1	WFDC1,TAFA5,CCN4,CD9,SMOC2,VTN,PDGFA,TFPI
GO:0050790	regulation of catalytic activity	0.0005705853446127128	0.0005705853446127128	+1	CAP2,PTN,NPNT,EDN3,WFDC1,ACRBP,GREM1,PCSK1N,IGFBP3,TGFB2,CEMIP,ITIH4,SCG5,IGF2,SNCA,APOC1,KITL,HSP90AB1,SERPINI1,ANGPT1,AGT,EDN1,VTN,PDGFA,SDC4,GPI1,TFPI,WNT5A,FURIN,TCP1,MGAT5,CALU,HNRNPA2B1
GO:0051346	negative regulation of hydrolase activity	0.0005770188549510702	0.0005770188549510702	+1	WFDC1,PCSK1N,TGFB2,ITIH4,SNCA,APOC1,SERPINI1,AGT,VTN,GPI1,TFPI,FURIN,MGAT5
GO:0060562	epithelial tube morphogenesis	0.0006481866251746596	0.0006481866251746596	+1	NPNT,NOG,TNC,GREM1,TGFB2,LAMA5,ANGPT1,AGT,EDN1,SOSTDC1,SDC4,WNT5A
GO:0030278	regulation of ossification	0.000656574470611554	0.000656574470611554	+1	PTN,SCUBE2,GREM1,GFRA4,TGFB2,NOTUM,PKDCC,WNT5A
GO:0031401	positive regulation of protein modification process	0.0006683598791855424	0.0006683598791855424	+1	REG3B,ITLN1,EDN3,CHGA,GREM1,THBS4,TGFB2,CEMIP,IGF2,SNCA,KITL,HSP90AB1,ANGPT1,AGT,EDN1,VTN,PDGFA
GO:0070997	neuron death	0.0006932577847074706	0.0006932577847074706	+1	REG3B,ACHE,CHGA,TGFB2,PCSK9,SNCA,HSP90AB1,NPY,ANGPT1,CHL1,GPI1,WNT5A,HDGF
GO:0048762	mesenchymal cell differentiation	0.000706639200946751	0.000706639200946751	+1	NOG,EDN3,GREM1,NRTN,TGFB2,LAMA5,KITL,EDN1,WNT5A,SDCBP
